"year"	"country"	"fdi"	"population"	"arms_exports"	"conflict_id"	"conflict"	"polity2"	"alliance"	"km_dist"	"gdp"	"gdp_perc_growth"
2008	"Lithuania"	3e+06	3214627	3	NA	NA	10	NA	7320	47850551148.8365	0.204145510855426
2008	"Lithuania"	3e+06	3214627	3	NA	NA	10	NA	7320	47850551148.8365	0.204145510855426
2009	"Lithuania"	NA	3168772	3	NA	NA	10	NA	7320	37440673477.8982	-0.217549796627398
2009	"Lithuania"	NA	3168772	3	NA	NA	10	NA	7320	37440673477.8982	-0.217549796627398
2010	"Lithuania"	NA	3123803	NA	NA	NA	10	NA	7320	37120517693.8622	-0.0085510156280975
2010	"Lithuania"	NA	3123803	NA	NA	NA	10	NA	7320	37120517693.8622	-0.0085510156280975
2011	"Lithuania"	NA	3079881	NA	NA	NA	10	NA	7320	43476873412.803	0.171235643084574
2011	"Lithuania"	NA	3079881	NA	NA	NA	10	NA	7320	43476873412.803	0.171235643084574
2012	"Lithuania"	NA	3037246	0	NA	NA	10	NA	7320	42848195256.2142	-0.0144600590437965
2012	"Lithuania"	NA	3037246	0	NA	NA	10	NA	7320	42848195256.2142	-0.0144600590437965
2003	"Luxembourg"	8.08e+09	447322	1	NA	NA	10	1	6381	29557325056.4334	0.251563072591916
2004	"Luxembourg"	3.178e+09	451819	NA	NA	NA	10	1	6381	34685281847.5292	0.173491910425083
2005	"Luxembourg"	-8.797e+09	457842	NA	NA	NA	10	1	6381	37347394602.6614	0.0767505008849117
2006	"Luxembourg"	1.7359e+10	465554	NA	NA	NA	10	1	6381	42414308116.9239	0.135669798875379
2007	"Luxembourg"	2.4535e+10	474722	NA	NA	NA	10	1	6381	50888134410.0739	0.199786974475456
2008	"Luxembourg"	2.7079e+10	485105	NA	NA	NA	10	1	6381	55849686538.7432	0.0974991947766729
2009	"Luxembourg"	2.2194e+10	496279	NA	NA	NA	10	1	6381	51370543206.4462	-0.080199972638876
2010	"Luxembourg"	4.8156e+10	507889	NA	NA	NA	10	1	6381	53212476812.2957	0.0358558327570569
2011	"Luxembourg"	5.0184e+10	519941	NA	NA	NA	10	1	6381	60004630234.4135	0.127642121340767
2012	"Luxembourg"	3.2803e+10	532387	NA	NA	NA	10	1	6381	56677961787.0717	-0.0554401957706575
2003	"Madagascar"	0	17279141	NA	NA	NA	7	NA	14225	5474030080.24451	0.244874488452175
2004	"Madagascar"	-1.1e+07	17802997	NA	NA	NA	7	NA	14225	4363934494.37405	-0.202793110304004
2005	"Madagascar"	-1.1e+07	18336724	NA	NA	NA	7	NA	14225	5039293030.82367	0.154759091210074
2006	"Madagascar"	-1.1e+07	18880268	NA	NA	NA	7	NA	14225	5515884348.54904	0.094575035587377
2007	"Madagascar"	-1.2e+07	19433523	NA	NA	NA	7	NA	14225	7342923489.09616	0.331232314728956
2008	"Madagascar"	-9e+06	19996469	NA	NA	NA	7	NA	14225	9413002920.97008	0.281914885120058
2009	"Madagascar"	7e+06	20569121	NA	NA	NA	0	NA	14225	8550363974.79243	-0.0916433314023394
2010	"Madagascar"	3e+06	21151640	NA	NA	NA	0	NA	14225	8729936135.74487	0.0210016978788086
2011	"Madagascar"	3e+06	21743949	NA	NA	NA	3	NA	14225	9892702357.56691	0.133192981453905
2012	"Madagascar"	3e+06	22346573	NA	NA	NA	3	NA	14225	9919780071.28764	0.00273714024156586
2003	"Malawi"	0	12336687	NA	NA	NA	5	NA	12690	3208837077.25069	-0.0820743622664765
2004	"Malawi"	2e+06	12676038	NA	NA	NA	6	NA	12690	3476094498.87517	0.0832879374023765
2005	"Malawi"	-5e+06	13039711	NA	NA	NA	6	NA	12690	3655909664.1423	0.0517290785176629
2006	"Malawi"	0	13429262	NA	NA	NA	6	NA	12690	3997852636.24547	0.0935315703932723
2007	"Malawi"	-1e+06	13840969	NA	NA	NA	6	NA	12690	4432192843.58998	0.108643376048101
2008	"Malawi"	-2e+06	14271234	NA	NA	NA	6	NA	12690	5320925102.29496	0.200517506811623
2009	"Malawi"	-1e+06	14714602	NA	NA	NA	6	NA	12690	6190991712.12014	0.163517920868669
2010	"Malawi"	-2e+06	15167095	NA	NA	NA	6	NA	12690	6959697194.02096	0.124165160873325
2011	"Malawi"	NA	15627618	NA	NA	NA	6	NA	12690	8003300198.30166	0.149949484178314
2012	"Malawi"	NA	16097305	NA	NA	NA	6	NA	12690	6028470988.53624	-0.24675185996203
2003	"Malaysia"	4.16e+08	24688703	31	NA	NA	3	NA	15350	110202368421.053	0.0927867603310968
2004	"Malaysia"	NA	25174109	10	NA	NA	3	NA	15350	124749736842.105	0.132005950774765
2005	"Malaysia"	2.04e+09	25659393	2	NA	NA	3	NA	15350	143534102611.497	0.150576395949975
2006	"Malaysia"	8.66e+08	26143566	14	NA	NA	3	NA	15350	162690965596.205	0.133465585085098
2007	"Malaysia"	2.062e+09	26625845	14	NA	NA	3	NA	15350	193547824063.3	0.18966547007706
2008	"Malaysia"	8.19e+08	27111069	NA	NA	NA	6	NA	15350	230813597937.526	0.192540391784711
2009	"Malaysia"	8.47e+08	27605383	10	NA	NA	6	NA	15350	202257586267.556	-0.123718931315733
2010	"Malaysia"	2.73e+09	28112289	12	NA	NA	6	NA	15350	255016609232.871	0.260850650593263
2011	"Malaysia"	7.76e+08	28635128	2	NA	NA	6	NA	15350	297951960784.314	0.168362961458076
2012	"Malaysia"	2.467e+09	29170456	NA	NA	NA	6	NA	15350	314443149443.149	0.0553484817331773
2004	"Maldives"	1e+06	310423	NA	NA	NA	NA	NA	14406	1226829562.5	0.166053618102331
2005	"Maldives"	0	318836	NA	NA	NA	NA	NA	14406	1163362437.5	-0.0517326342142167
2006	"Maldives"	0	327371	NA	NA	NA	NA	NA	14406	1575200390.625	0.354006575981615
2007	"Maldives"	0	336070	NA	NA	NA	NA	NA	14406	1868383460.9375	0.186124300157247
2008	"Maldives"	0	345054	NA	NA	NA	NA	NA	14406	2271646187.5	0.215835097555485
2009	"Maldives"	2.7e+07	354501	NA	NA	NA	NA	NA	14406	2345294875	0.032420844366196
2010	"Maldives"	-1e+06	364511	NA	NA	NA	NA	NA	14406	2588176054.6875	0.103561041418086
2011	"Maldives"	-1e+06	375131	NA	NA	NA	NA	NA	14406	2774351760.03287	0.0719331689234135
2012	"Maldives"	-1e+06	386203	NA	NA	NA	NA	NA	14406	2886170571.69634	0.0403044823927249
2003	"Mali"	NA	12005128	NA	NA	NA	7	NA	7353	4703504466.53245	0.209202330281119
2004	"Mali"	NA	12391906	NA	NA	NA	7	NA	7353	5444474268.42491	0.157535685819965
2005	"Mali"	0	12798763	NA	NA	NA	7	NA	7353	6245031690.06808	0.147040353608792
2006	"Mali"	0	13227064	NA	NA	NA	7	NA	7353	6899799785.8441	0.104846240703205
2007	"Mali"	0	13675606	NA	372	1	7	NA	7353	8145694631.88354	0.180569709949493
2008	"Mali"	0	14138216	NA	372	1	7	NA	7353	9750822511.47988	0.197052302122107
2009	"Mali"	1e+06	14606597	NA	372	1	7	NA	7353	10181021770.4326	0.044119279009154
2009	"Mali"	1e+06	14606597	NA	11347	1	7	NA	7353	10181021770.4326	0.044119279009154
2010	"Mali"	0	15075085	NA	NA	NA	7	NA	7353	10678749467.4697	0.0488877941978854
2011	"Mali"	0	15540989	NA	NA	NA	7	NA	7353	12978107560.5982	0.215320913758016
2012	"Mali"	0	16006670	NA	372	1	0	NA	7353	12442747897.2223	-0.0412509806130181
2012	"Mali"	0	16006670	NA	11347	1	0	NA	7353	12442747897.2223	-0.0412509806130181
2003	"Malta"	NA	403211	NA	NA	NA	NA	NA	7727	5456583589.39342	0.163492164917313
2004	"Malta"	NA	405007	NA	NA	NA	NA	NA	7727	6062780269.0583	0.111094546566319
2005	"Malta"	9e+06	406787	NA	NA	NA	NA	NA	7727	6394851386.64345	0.0547720852229943
2006	"Malta"	-2e+07	408563	NA	NA	NA	NA	NA	7727	6757119558.3992	0.0566499750897103
2007	"Malta"	NA	410324	NA	NA	NA	NA	NA	7727	7880509170.54476	0.166252735716237
2008	"Malta"	NA	412128	NA	NA	NA	NA	NA	7727	8977149553.24447	0.139158569448616
2009	"Malta"	2.57e+08	414045	NA	NA	NA	NA	NA	7727	8528202278.41067	-0.0500100028601556
2010	"Malta"	6.41e+08	416110	NA	NA	NA	NA	NA	7727	8741059602.64901	0.0249592255541584
2011	"Malta"	2.72e+08	418367	8	NA	NA	NA	NA	7727	9507645259.93884	0.0876993971139969
2012	"Malta"	2.1e+07	420789	8	NA	NA	NA	NA	7727	9209559295.90132	-0.0313522387392311
2003	"Marshall Islands"	1.37e+08	52116	NA	NA	NA	NA	NA	NA	126887600	0.0172565701234055
2004	"Marshall Islands"	NA	52074	NA	NA	NA	NA	NA	NA	131334600	0.0350467657990221
2005	"Marshall Islands"	NA	52055	NA	NA	NA	NA	NA	NA	137928600	0.0502076375913126
2006	"Marshall Islands"	NA	52078	NA	NA	NA	NA	NA	NA	143930000	0.0435109179677021
2007	"Marshall Islands"	NA	52137	NA	NA	NA	NA	NA	NA	150776500	0.0475682623497534
2008	"Marshall Islands"	NA	52218	NA	NA	NA	NA	NA	NA	152788700	0.0133455810421385
2009	"Marshall Islands"	NA	52320	NA	NA	NA	NA	NA	NA	152617500	-0.00112050171249575
2010	"Marshall Islands"	NA	52425	NA	NA	NA	NA	NA	NA	164969100	0.0809317411174996
2011	"Marshall Islands"	NA	52542	NA	NA	NA	NA	NA	NA	173260300	0.0502591091301341
2012	"Marshall Islands"	NA	52663	NA	NA	NA	NA	NA	NA	185210500	0.0689725228456836
2003	"Mauritania"	0	2957117	NA	NA	NA	-6	NA	6270	1563074859.52173	0.180189866093306
2005	"Mauritania"	-4e+06	3130720	NA	NA	NA	-5	NA	6270	2184445123.17519	0.191443120737627
2006	"Mauritania"	0	3220653	NA	NA	NA	-3	NA	6270	3040716679.07669	0.391985839706914
2007	"Mauritania"	0	3312665	NA	NA	NA	4	NA	6270	3356757064.45846	0.103936150170273
2008	"Mauritania"	0	3407541	NA	NA	NA	-5	NA	6270	3978425880.65663	0.185199227784589
2009	"Mauritania"	0	3506288	NA	NA	NA	-2	NA	6270	3670515287.9948	-0.0773950808431324
2010	"Mauritania"	0	3609543	NA	442	1	-2	NA	6270	4343665075.37898	0.183393811104904
2011	"Mauritania"	0	3717672	NA	442	1	-2	NA	6270	5179690135.80186	0.192469963939367
2012	"Mauritania"	0	3830239	NA	NA	NA	-2	NA	6270	5225533499.82893	0.0088505997125585
2003	"Mauritius"	-1.3e+07	1208994	NA	NA	NA	10	NA	15205	5609831328.0648	0.176730563770355
2004	"Mauritius"	1.84e+08	1215677	NA	NA	NA	10	NA	15205	6385695187.0102	0.138304311408423
2005	"Mauritius"	-2e+07	1222003	NA	NA	NA	10	NA	15205	6283803256.01264	-0.0159562785277989
2006	"Mauritius"	3.23e+08	1228098	NA	NA	NA	10	NA	15205	7028803365.70151	0.118558789850083
2007	"Mauritius"	1.326e+09	1233911	NA	NA	NA	10	NA	15205	8150138757.15741	0.15953432371258
2008	"Mauritius"	-2.65e+08	1239293	NA	NA	NA	10	NA	15205	9990370016.30771	0.225791402328484
2009	"Mauritius"	6.54e+08	1244024	NA	NA	NA	10	NA	15205	9128843109.15588	-0.0862357355879235
2010	"Mauritius"	1.179e+09	1247955	NA	NA	NA	10	NA	15205	10003670690.3497	0.0958311552442393
2011	"Mauritius"	-5e+07	1251023	NA	NA	NA	10	NA	15205	11518393367.2403	0.15141668731177
2012	"Mauritius"	-8.6e+07	1253371	NA	NA	NA	10	NA	15205	11668685524.1265	0.0130480139108332
2003	"Mexico"	3.664e+09	105640453	15	NA	NA	8	1	3024	729336319677.449	-0.0553939980613833
2004	"Mexico"	8.435e+09	106995583	90	NA	NA	8	1	3024	782240601984.76	0.0725375672100192
2005	"Mexico"	9.596e+09	108472228	8	NA	NA	8	1	3024	877476221382.101	0.121747220939059
2006	"Mexico"	9.444e+09	110092378	29	NA	NA	8	1	3024	975387131716.089	0.111582408671736
2007	"Mexico"	9.798e+09	111836346	NA	NA	NA	8	1	3024	1052696282278.87	0.0792599656577013
2008	"Mexico"	4.521e+09	113661809	20	NA	NA	8	1	3024	1109989038338.86	0.054424772866076
2009	"Mexico"	7.1e+09	115505228	27	NA	NA	8	1	3024	900045362045.362	-0.189140314941926
2010	"Mexico"	8.25e+08	117318941	28	NA	NA	8	1	3024	1057801282051.28	0.175275521277523
2011	"Mexico"	7.751e+09	119090017	90	NA	NA	8	1	3024	1180489563964.49	0.115984243917056
2012	"Mexico"	1.2628e+10	120828307	49	NA	NA	8	1	3024	1201090018603.59	0.0174507723472935
2004	"Mongolia"	0	2496832	NA	NA	NA	10	NA	NA	1992066808.09598	0.248711909960903
2005	"Mongolia"	0	2526446	NA	NA	NA	10	NA	NA	2523471532.01083	0.266760493049311
2006	"Mongolia"	0	2558012	NA	NA	NA	10	NA	NA	3414055566.1138	0.35292018269503
2007	"Mongolia"	0	2591670	NA	NA	NA	10	NA	NA	4234999823.30839	0.240460133497202
2008	"Mongolia"	-4e+06	2628131	NA	NA	NA	10	NA	NA	5623216448.86851	0.327796147220531
2009	"Mongolia"	-6e+06	2668289	NA	NA	NA	10	NA	NA	4583850367.88972	-0.184834798807705
2010	"Mongolia"	-5e+06	2712650	NA	NA	NA	10	NA	NA	7189481824.07288	0.568437284610301
2011	"Mongolia"	9e+06	2761516	NA	NA	NA	10	NA	NA	10409797649.3063	0.447920434884568
2012	"Mongolia"	NA	2814226	NA	NA	NA	10	NA	NA	12292770631.1967	0.180884686266296
2003	"Morocco"	1.8e+07	29843937	NA	NA	NA	-6	NA	6187	52064058833.9739	0.232669459957337
2003	"Morocco"	1.8e+07	29843937	NA	NA	NA	-6	NA	6187	52064058833.9739	0.232669459957337
2004	"Morocco"	-8e+06	30179285	NA	NA	NA	-6	NA	6187	59626020162.3816	0.14524340778966
2004	"Morocco"	-8e+06	30179285	NA	NA	NA	-6	NA	6187	59626020162.3816	0.14524340778966
2005	"Morocco"	-2.2e+07	30521070	NA	NA	NA	-6	NA	6187	62343022650.8742	0.045567396265813
2005	"Morocco"	-2.2e+07	30521070	NA	NA	NA	-6	NA	6187	62343022650.8742	0.045567396265813
2006	"Morocco"	-3.7e+07	30869346	20	NA	NA	-6	NA	6187	68640825480.9223	0.101018567311314
2006	"Morocco"	-3.7e+07	30869346	20	NA	NA	-6	NA	6187	68640825480.9223	0.101018567311314
2007	"Morocco"	9.6e+07	31225881	NA	NA	NA	-6	NA	6187	79041294874.4553	0.151520167781544
2007	"Morocco"	9.6e+07	31225881	NA	NA	NA	-6	NA	6187	79041294874.4553	0.151520167781544
2008	"Morocco"	3.4e+07	31596855	NA	NA	NA	-6	NA	6187	92507257783.5697	0.170366172903708
2008	"Morocco"	3.4e+07	31596855	NA	NA	NA	-6	NA	6187	92507257783.5697	0.170366172903708
2009	"Morocco"	5.2e+07	31989897	3	NA	NA	-6	NA	6187	92897320375.8176	0.00421656204706107
2009	"Morocco"	5.2e+07	31989897	3	NA	NA	-6	NA	6187	92897320375.8176	0.00421656204706107
2010	"Morocco"	1.66e+08	32409639	33	NA	NA	-6	NA	6187	93216746661.5977	0.00343848761716551
2010	"Morocco"	1.66e+08	32409639	33	NA	NA	-6	NA	6187	93216746661.5977	0.00343848761716551
2011	"Morocco"	2.5e+07	32858823	439	NA	NA	-4	NA	6187	101370474295.109	0.0874706308203563
2011	"Morocco"	2.5e+07	32858823	439	NA	NA	-4	NA	6187	101370474295.109	0.0874706308203563
2012	"Morocco"	8.7e+07	33333789	430	NA	NA	-4	NA	6187	98266306615.3632	-0.030622010021468
2012	"Morocco"	8.7e+07	33333789	430	NA	NA	-4	NA	6187	98266306615.3632	-0.030622010021468
2003	"Mozambique"	1e+06	19716598	NA	NA	NA	5	NA	13403	5597367853.40358	0.112462628978216
2004	"Mozambique"	NA	20312705	NA	NA	NA	5	NA	13403	6831808930.39816	0.220539565975453
2005	"Mozambique"	NA	20923070	NA	NA	NA	5	NA	13403	7723846194.87446	0.130571166958019
2006	"Mozambique"	4e+06	21547463	NA	NA	NA	5	NA	13403	8312078525.08582	0.0761579549061594
2007	"Mozambique"	-3e+06	22188387	NA	NA	NA	5	NA	13403	9366742309.49331	0.126883279702486
2008	"Mozambique"	-2e+06	22846758	NA	NA	NA	5	NA	13403	11494837053.4061	0.227196892323592
2009	"Mozambique"	1.2e+07	23524063	NA	NA	NA	5	NA	13403	10911698208.1015	-0.0507305012324474
2010	"Mozambique"	1.27e+08	24221405	NA	NA	NA	5	NA	13403	10154238250.1818	-0.0694172385887024
2011	"Mozambique"	NA	24939005	NA	NA	NA	5	NA	13403	13131168011.807	0.293171155558803
2012	"Mozambique"	NA	25676606	NA	NA	NA	5	NA	13403	14534278446.3087	0.106853437046886
2003	"Myanmar"	NA	47624894	NA	NA	NA	NA	NA	NA	10467109977.6717	0.544360801359288
2006	"Myanmar"	0	48846474	NA	NA	NA	NA	NA	NA	14502553709.8303	0.209859604534956
2007	"Myanmar"	0	49171586	NA	NA	NA	NA	NA	NA	20182477480.5512	0.391649904173143
2008	"Myanmar"	0	49479752	NA	NA	NA	NA	NA	NA	31862554101.9378	0.578723629576304
2009	"Myanmar"	0	49800690	NA	NA	NA	NA	NA	NA	36906181380.8127	0.158293251154281
2010	"Myanmar"	0	50155896	NA	NA	NA	NA	NA	NA	49540813342.4834	0.342344601607561
2011	"Myanmar"	0	50553031	NA	NA	NA	NA	NA	NA	59977326085.9908	0.210664945513877
2012	"Myanmar"	0	50986514	NA	NA	NA	NA	NA	NA	59937797559.3295	-0.000659057834699529
2003	"Namibia"	0	1986535	NA	NA	NA	6	NA	11858	4931312147.21007	0.46710610338443
2006	"Namibia"	0	2055734	NA	NA	NA	6	NA	11858	7978734401.53585	0.0987973597177591
2007	"Namibia"	0	2079915	NA	NA	NA	6	NA	11858	8740865600.24981	0.0955203119140367
2008	"Namibia"	0	2106375	NA	NA	NA	6	NA	11858	8486721916.9128	-0.0290753450470336
2009	"Namibia"	4e+06	2137040	NA	NA	NA	6	NA	11858	8876191120.76189	0.0458915948539489
2010	"Namibia"	2e+06	2173170	NA	NA	NA	6	NA	11858	11282192605.0374	0.271062379295523
2011	"Namibia"	2e+06	2215621	NA	NA	NA	6	NA	11858	12409629835.6998	0.0999306845868781
2012	"Namibia"	2e+06	2263934	5	NA	NA	6	NA	11858	13016272898.9038	0.0488848637095378
2003	"Nauru"	1e+06	10106	NA	NA	NA	NA	NA	NA	NA	NA
2006	"Nauru"	0	10071	NA	NA	NA	NA	NA	NA	NA	NA
2007	"Nauru"	0	10002	NA	NA	NA	NA	NA	NA	20432742.1126982	NA
2008	"Nauru"	0	9947	NA	NA	NA	NA	NA	NA	39333572.3247894	0.9250266120838
2009	"Nauru"	0	9945	NA	NA	NA	NA	NA	NA	44290951.9252006	0.126034308795463
2010	"Nauru"	0	10025	NA	NA	NA	NA	NA	NA	49248810.5726872	0.111938408003954
2011	"Nauru"	0	10208	NA	NA	NA	NA	NA	NA	72751801.046087	0.477229606158941
2012	"Nauru"	0	10478	NA	NA	NA	NA	NA	NA	103811958.762887	0.426933179250421
2003	"Nepal"	0	24950623	NA	269	1	-6	NA	12451	6330473096.54071	0.0462077389803226
2004	"Nepal"	-1e+06	25309449	NA	269	1	-6	NA	12451	7273938314.71988	0.149035499210119
2005	"Nepal"	-1e+06	25640287	NA	269	1	-6	NA	12451	8130258041.46706	0.117724359170642
2006	"Nepal"	-1e+06	25940618	NA	269	1	6	NA	12451	9043715355.8881	0.112352807224826
2007	"Nepal"	-1e+06	26214847	NA	NA	NA	6	NA	12451	10325618017.379	0.141745135825874
2008	"Nepal"	1e+06	26475859	NA	NA	NA	6	NA	12451	12545438605.3959	0.214981862032929
2009	"Nepal"	-1e+06	26741103	NA	NA	NA	6	NA	12451	12854985464.0764	0.0246740563177569
2010	"Nepal"	1e+06	27023137	NA	NA	NA	6	NA	12451	16002656434.4746	0.244859940074958
2011	"Nepal"	1e+06	27327147	NA	NA	NA	6	NA	12451	18913574370.76	0.181902170318073
2012	"Nepal"	1e+06	27649925	NA	NA	NA	6	NA	12451	18851513891.066	-0.00328126659072654
2003	"Netherlands"	1.5502e+10	16200951	45	NA	NA	10	1	6198	571863431151.242	0.228838934484075
2004	"Netherlands"	3.1455e+10	16287182	95	NA	NA	10	1	6198	650532654581.574	0.137566452311804
2005	"Netherlands"	-1.9284e+10	16367158	55	NA	NA	10	1	6198	678533764457.157	0.0430433578981419
2006	"Netherlands"	4.1118e+10	16440222	237	NA	NA	10	1	6198	726649102998.369	0.0709107505942692
2007	"Netherlands"	1.09097e+11	16507056	28	NA	NA	10	1	6198	839419655078.018	0.155192584170715
2008	"Netherlands"	3.8639e+10	16568734	12	NA	NA	10	1	6198	936228211513.11	0.115327960036979
2009	"Netherlands"	5.1588e+10	16626926	88	NA	NA	10	1	6198	857932759099.75	-0.0836285976544338
2010	"Netherlands"	4.4979e+10	16682917	38	NA	NA	10	1	6198	836389937229.197	-0.0251101518645335
2011	"Netherlands"	7.5007e+10	16737002	13	NA	NA	10	1	6198	893757287201.688	0.0685892398018779
2012	"Netherlands"	5.023e+10	16789095	148	NA	NA	10	1	6198	828946812396.788	-0.072514625316028
2003	"Nicaragua"	2.3e+07	5240879	NA	NA	NA	8	1	3103	5322454925.84746	0.0188051115017104
2004	"Nicaragua"	-2.19e+08	5309703	NA	NA	NA	8	1	3103	5795568204.64532	0.0888900489321719
2005	"Nicaragua"	3.6e+07	5379328	NA	NA	NA	8	1	3103	6321335612.22233	0.0907188715604437
2006	"Nicaragua"	NA	5450211	NA	NA	NA	8	1	3103	6763671610.70006	0.0699750852687636
2007	"Nicaragua"	NA	5522106	NA	NA	NA	9	1	3103	7423377429.05927	0.0975366422751161
2008	"Nicaragua"	4.6e+07	5594506	NA	NA	NA	9	1	3103	8496965842.2767	0.144622636189129
2009	"Nicaragua"	6.5e+07	5666581	NA	NA	NA	9	1	3103	8298695144.91507	-0.0233342937987503
2010	"Nicaragua"	-1.6e+07	5737723	NA	NA	NA	9	1	3103	8758622328.66962	0.0554216266199833
2011	"Nicaragua"	3.5e+07	5807820	NA	NA	NA	9	1	3103	9774316692.15985	0.115965082792251
2012	"Nicaragua"	-9.8e+07	5877108	NA	NA	NA	9	1	3103	10532001129.67	0.0775178932065812
2003	"Niger"	-1e+06	12656870	NA	NA	NA	5	NA	8166	2731416346.48158	0.258437971169205
2004	"Niger"	2e+06	13127012	NA	NA	NA	6	NA	8166	3052898739.4678	0.117698055589486
2005	"Niger"	-2e+06	13618449	NA	NA	NA	6	NA	8166	3405134831.85049	0.115377587808266
2006	"Niger"	0	14132064	NA	NA	NA	6	NA	8166	3646728060.06463	0.0709496804515222
2007	"Niger"	0	14668338	NA	430	1	6	NA	8166	4291363390.91295	0.176770880699258
2008	"Niger"	0	15228525	NA	430	1	6	NA	8166	5403363917.3096	0.25912523016609
2009	"Niger"	0	15813913	NA	NA	NA	-3	NA	8166	5397121856.35204	-0.00115521757428983
2010	"Niger"	0	16425578	NA	NA	NA	3	NA	8166	5718589799.24366	0.059562846911317
2011	"Niger"	0	17064636	NA	NA	NA	6	NA	8166	6409169889.50891	0.120760557149349
2012	"Niger"	0	17731634	NA	NA	NA	6	NA	8166	6942209336.19391	0.0831682504714885
2003	"Nigeria"	1.73e+08	131972533	12	NA	NA	4	NA	8744	67655813930.0926	0.144442175507806
2004	"Nigeria"	6.76e+08	135393616	NA	424	1	4	NA	8744	87845420504.485	0.298416431664748
2004	"Nigeria"	6.76e+08	135393616	NA	425	1	4	NA	8744	87845420504.485	0.298416431664748
2005	"Nigeria"	-8.46e+08	138939478	NA	NA	NA	4	NA	8744	112248353104.911	0.277794021137164
2006	"Nigeria"	1.44e+08	142614094	NA	NA	NA	4	NA	8744	145429764861.249	0.295607114389692
2007	"Nigeria"	-5.96e+08	146417024	NA	NA	NA	4	NA	8744	166451213395.64	0.144547084666245
2008	"Nigeria"	1.772e+09	150347390	NA	NA	NA	4	NA	8744	208064753766.47	0.250004427855496
2009	"Nigeria"	5.17e+09	154402181	NA	297	1	4	NA	8744	169481317540.364	-0.185439559212473
2010	"Nigeria"	8.1e+07	158578261	NA	NA	NA	4	NA	8744	369062464570.387	1.17759969019883
2011	"Nigeria"	1.57e+08	162877076	54	297	1	4	NA	8744	411743801711.642	0.115648003356123
2012	"Nigeria"	2.762e+09	167297284	NA	297	1	4	NA	8744	460953836444.364	0.119516151859853
2003	"Norway"	9.61e+08	4570106	14	NA	NA	10	1	6260	228752436371.854	0.170578094147798
2004	"Norway"	2.46e+08	4598214	5	NA	NA	10	1	6260	264357494659.388	0.155648870247027
2005	"Norway"	1.194e+09	4632364	3	NA	NA	10	1	6260	308722079937.912	0.167820418088338
2006	"Norway"	6.91e+08	4673070	65	NA	NA	10	1	6260	345424664369.357	0.118885518129531
2007	"Norway"	9.64e+08	4719648	71	NA	NA	10	1	6260	401082621082.621	0.161129075177301
2008	"Norway"	1.51e+08	4771409	119	NA	NA	10	1	6260	462554432624.114	0.1532647098385
2009	"Norway"	1.41e+08	4827180	107	NA	NA	10	1	6260	386622457579.95	-0.164157923238126
2010	"Norway"	3.455e+09	4885878	85	NA	NA	10	1	6260	429130952709.224	0.109948334081146
2011	"Norway"	5.671e+09	4947595	81	NA	NA	10	1	6260	498831558925.86	0.162422695861477
2012	"Norway"	4.901e+09	5012007	68	NA	NA	10	1	6260	510229136226.902	0.0228485489682821
2003	"Oman"	1.63e+08	2385255	4	NA	NA	-8	NA	NA	21633810143.0429	0.0740229053958059
2004	"Oman"	NA	2444751	13	NA	NA	-8	NA	NA	24763589076.723	0.144670722031209
2005	"Oman"	NA	2511269	148	NA	NA	-8	NA	NA	31081924577.3732	0.255146193916989
2006	"Oman"	NA	2582991	284	NA	NA	-8	NA	NA	37215864759.4278	0.197347502301062
2007	"Oman"	NA	2662762	16	NA	NA	-8	NA	NA	42085305591.6775	0.130843146161641
2008	"Oman"	NA	2759014	71	NA	NA	-8	NA	NA	60905331599.4798	0.447187581109641
2009	"Oman"	NA	2882942	2	NA	NA	-8	NA	NA	48388296488.9467	-0.205516245980672
2010	"Oman"	NA	3041460	2	NA	NA	-8	NA	NA	58642392717.8153	0.211912734543381
2011	"Oman"	NA	3237268	NA	NA	NA	-8	NA	NA	67937581274.3823	0.158506297676069
2012	"Oman"	NA	3464644	38	NA	NA	-8	NA	NA	76689206762.0286	0.128818620320037
2003	"Pakistan"	1.91e+08	147703401	24	NA	NA	-5	1	11431	83244801092.7096	0.151271769890286
2004	"Pakistan"	1.08e+08	150780300	74	325	1	-5	1	11431	97977766197.6724	0.17698360632221
2005	"Pakistan"	2.75e+08	153909667	171	NA	NA	-5	1	11431	109502102510.883	0.117621954045778
2006	"Pakistan"	1.61e+08	157093993	109	325	1	-5	1	11431	137264061106.043	0.25352900043541
2007	"Pakistan"	NA	160332974	395	325	1	2	1	11431	152385716311.916	0.110164707965261
2007	"Pakistan"	NA	160332974	395	404	1	2	1	11431	152385716311.916	0.110164707965261
2008	"Pakistan"	NA	163644603	303	325	1	5	1	11431	170077814106.305	0.116100762083077
2008	"Pakistan"	NA	163644603	303	404	1	5	1	11431	170077814106.305	0.116100762083077
2009	"Pakistan"	1.42e+08	167049580	146	325	1	5	1	11431	168152775283.032	-0.0113185769313201
2009	"Pakistan"	1.42e+08	167049580	146	404	1	5	1	11431	168152775283.032	-0.0113185769313201
2010	"Pakistan"	NA	170560182	1027	404	1	6	1	11431	177406854514.885	0.0550337585346223
2011	"Pakistan"	NA	174184265	269	325	1	6	1	11431	213587413183.996	0.203941154179448
2011	"Pakistan"	NA	174184265	269	404	1	6	1	11431	213587413183.996	0.203941154179448
